Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,OUT REACH 14276,14000-14776 Co Rd 34,WIND ORCHARD,Ovid,CO,80744,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.9827278,-102.3779237,2018-11-29,68794,2018-11-29 10:05:14 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,
ELEC,PALISADE,235 Main St,MAIN ST NORTH; Between 2nd and 3rd Street,Palisade,CO,81526,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.1106337,-108.3508566,2018-11-29,68806,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,VAIL PARKING,241 E Meadow Dr,"VILLAGE 2 EAST; P2 Southeast side
VILLAGE LEVEL 2; P2 North  center
VILLAGE P3 WEST; Located level 3 in South West corner by entrance exit stairs
VILLAGE20EAST2; P2 Southeast",Vail,CO,81657,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.642104,-106.372474,2018-11-29,68818,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,RM,5155 S Wadsworth Blvd,LITTLETON 1; -,Littleton,CO,80123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6236102,-105.0915925,2018-11-29,68819,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - Boulder, CO #12683",2870 28th St,,Boulder,CO,80301,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.0282811,-105.2582581,2018-11-29,68879,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Erie, CO #12864",490 Erie Pkwy,,Erie,CO,80516,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.035952,-105.054722,2018-11-29,68880,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Denver, CO #10116",3067 South Sheridan Boulevard,,Denver,CO,80227,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.657547,-105.054179,2018-11-29,69015,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Antler at Vail,680 Lionshead PL,Charging Station is located in our Courtyard Entrance.,Vail,CO,81657,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.642488,-106.390608,2018-11-29,69100,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,CRESTLINE,W Crestline Ave,CRESTLINE; The station is located in the parking lot,Littleton,CO,80120,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6187278,-105.0127763,2018-11-29,69197,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,RM,Reed St,BASALT 1; Whole foods market entry,Basalt,CO,81621,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.3867001,-107.0827013,2018-11-29,69701,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Camden Flatirons,120 Edgeview Drive,,Broomfield,CO,80021,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.916527,-105.101792,2018-11-29,69850,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Jefferson Building,7220 W Jefferson Ave,These stations are available 24/7,Lakewood,CO,80235,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.649500555906,-105.07769230238,2018-11-29,69851,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Trailhead Cafe,375 Meadowlark Dr,,Berthoud,CO,80513,,970-532-3826,E,,Public,6am-6pm daily,,,,,,2,,,,,GPS,40.30339304,-105.1046104105,2018-11-08,70533,2018-11-08 16:06:54 UTC,P,,,2015-10-12,,,,,J1772,US,,,,Public,,public,,
ELEC,PARK PLACE APTS,7212 Ralston Rd,GARAGE 1,Arvada,CO,80002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.8015337,-105.0775144,2018-11-29,70629,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PARK PLACE APTS,566-5798 Teller St,OUTSIDE 1,Arvada,CO,80002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.8014264,-105.0770714,2018-11-29,70630,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Frederick High School,5690 Tipple Pkwy,Located in the east parking lot that faces Tipple Pkwy,Frederick,CO,80530,,720-382-5514,E,,Public,24 hours daily,,,,,,2,,,,,200-8,40.1023,-104.947547,2018-11-08,70668,2018-11-08 16:06:54 UTC,P,,,2015-06-04,,,,,J1772,US,,,,Public,,public,,
ELEC,Town of Frederick,101 6th St,Located on the NW corner and faces Main St. Close to downtown and Crist Park,Frederick,CO,80530,,720-382-5514,E,,Public,24 hours daily,,,,,,2,,,,,200-9,40.098005,-104.9411,2018-11-08,70669,2018-11-08 16:06:54 UTC,P,,,2015-06-04,,,,,J1772,US,,,,Public,,public,,
ELEC,Vail's Mountain Haus - Tesla,292 E Meadow Dr,,Vail,CO,81657,,970-476-2434  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for patron use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.641603,-106.372642,2017-12-05,70733,2018-03-06 01:10:10 UTC,P,,,2015-08-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Sonnenalp Hotel,20 Vail Rd,,Vail,CO,81657,,866-284-4411,E,,Public,24 hours daily; for patron use only; see valet for access,,,,,,1,,,,,200-9,39.641562,-106.377653,2018-11-08,70734,2018-11-08 16:06:54 UTC,P,,,2015-09-01,,,,,J1772,US,,,,Public,,public,,
ELEC,The Arrabelle at Vail Square - Tesla,675 Lionshead Pl,,Vail,CO,81657,,970-754-7750  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for patron use only; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.643389,-106.389385,2017-12-05,70735,2018-03-06 01:28:56 UTC,P,,,2015-10-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Blue Lake Ranch,1619 Highway 140,,Hesperus,CO,81326,,970-385-4537,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,,,,37.0189116,-108.1829491,2017-12-05,70736,2018-10-30 21:33:25 UTC,P,,,2015-08-01,,,,,J1772,US,,,,Public,,public,,
ELEC,Carr Manor - Tesla,350 E Carr Ave,,Cripple Creek,CO,80813,,719-689-3709  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.747208,-105.186997,2017-12-05,70737,2018-03-06 01:09:16 UTC,P,,,2015-09-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,City of Cripple Creek - Parking Lot,350 E Bennett Ave,,Cripple Creek,CO,80813,,719-689-2502,E,,Public,24 hours daily,,,,,,1,,,,,200-8,38.74673,-105.175376,2018-11-08,70738,2018-11-08 16:06:54 UTC,P,,,2015-10-01,,,,,J1772,US,,,,Public,,public,,
ELEC,Devil's Thumb Ranch Resort & Spa - Tesla,3530 County Rd 83,,Tabernash,CO,80478,,970-726-5632  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.968647,-105.784503,2017-12-05,70740,2018-03-06 01:28:17 UTC,P,,,2015-09-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,DoubleTree by Hilton - Tesla,501 Camino Del Rio,,Durango,CO,81301,,970-259-6580  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.269904,-107.884673,2017-12-05,70741,2018-03-06 00:45:40 UTC,P,,,2015-10-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Element 52 Residences - Tesla,398 S Davis St,,Telluride,CO,81320,,970-728-0701  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.936719,-107.817884,2017-12-05,70742,2018-03-06 00:08:54 UTC,P,,,2015-08-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Far View Lodge - Tesla,1 Navajo Hill,,Mesa Verde National Park,CO,81330,,888-656-9694  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.274685,-107.883067,2017-12-05,70743,2018-02-06 21:00:03 UTC,P,,,2015-09-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Four Seasons Hotel - Denver,1111 14th St,,Denver,CO,80202,,303-389-3000,E,,Public,24 hours daily; for patron use only; see valet for access,,,,,,1,,,,,200-9,39.746704,-104.997924,2018-11-08,70744,2018-11-08 16:06:54 UTC,P,,,2015-10-01,,,,,J1772,US,,,,Public,,public,,
ELEC,Hotel Jerome - Tesla,330 E Main St,,Aspen,CO,81611,,970-920-1000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.191223,-106.819614,2017-12-05,70745,2018-03-06 01:28:50 UTC,P,,,2015-08-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Limelight Hotel - Tesla,355 S Monarch St,,Aspen,CO,81611,,970-925-3025  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for patron use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.189056,-106.821449,2017-12-05,70746,2018-03-06 00:55:24 UTC,P,,,2015-09-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Old Town Guesthouse Bed and Breakfast,115 S 26th St,,Colorado Springs,CO,80904,,719-632-9194,E,,Public - Call ahead,24 hours daily; for patron use only,,,,,,1,,,,,200-9,38.847534,-104.864531,2018-11-08,70747,2018-11-08 16:06:54 UTC,P,,,2015-10-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,One Ski Hill Place - Tesla,1521 Ski Hill Rd,,Breckenridge,CO,80424,,877-354-6747  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for patron use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.480869,-106.066202,2017-12-05,70748,2018-03-06 01:09:18 UTC,P,,,2015-08-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Park Hyatt Beaver Creek Resort and Spa - Tesla,50 W Thomas Pl,,Beaver Creek,CO,81620,,970-949-1234  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for patron use only; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.603658,-106.516746,2017-12-05,70749,2018-03-06 01:48:00 UTC,P,,,2015-09-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Residences at the Little Nell - Tesla,501 E Dean St,,Aspen,CO,81611,,970-429-6700  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for patron use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.186409,-106.818938,2017-12-05,70750,2018-03-06 00:54:19 UTC,P,,,2015-10-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Sheraton Steamboat Resort and Villas - Tesla,2200 Village Inn Ct,,Steamboat Springs,CO,80477,,970-879-2220  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for patron use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.458855,-106.804684,2017-12-05,70751,2018-03-06 00:55:26 UTC,P,,,2015-08-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,The Golden Hotel - Tesla,800 11th St,,Golden,CO,80401,,303-279-0100  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.756204,-105.222967,2017-12-05,70752,2018-03-06 01:09:14 UTC,P,,,2015-09-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,The Little Nell - Tesla,675 E Durant Ave,,Aspen,CO,81611,,970-920-4600  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for patron use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.186415,-106.817637,2017-12-05,70753,2018-03-06 00:55:27 UTC,P,,,2015-10-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,The Westin Riverfront Resort & Spa - Tesla,218 Riverfront Ln,,Avon,CO,81620,,970-790-6000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for patron use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.633442,-106.525322,2017-12-05,70754,2018-03-06 01:48:00 UTC,P,,,2015-08-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Wildwood Casino,119 Carbonate St,Located in the north parking area,Cripple Creek,CO,80813,,719-244-9700,E,,Public,24 hours daily; for patron use only; see valet for access,,,,,,1,,,,,200-8,38.751462,-105.173098,2018-11-08,70755,2018-11-08 16:06:54 UTC,P,,,2015-09-01,,,,,J1772,US,,,,Public,,public,,
ELEC,COLO STATE UNIV,2301 Research Blvd,RESEARCH BLVD 2,Fort Collins,CO,80526,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.5567185,-105.0866813,2018-11-29,71018,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,COLO STATE UNIV,2400 Research Blvd,RESEARCH BLVD 1,Fort Collins,CO,80526,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.5566596,-105.0866778,2018-11-29,71019,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Boulder - Center Green Lease,3065 Center Green Dr,,Boulder,CO,80301,,,E,,Private,Employee use only,,,,,4,2,,,,,GPS,40.031121,-105.246682,2018-01-04,71141,2018-11-27 15:38:11 UTC,P,,,2015-02-01,,,,,J1772 NEMA520,US,,,,Privé,,private,,
ELEC,Walking Mountains Science Center,318 Walking Mountains Lane,Stations are located on the western side of the visitors parking lot and free for the public 24/7.,Avon,CO,81620,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.6414316,-106.5204009,2018-11-29,71156,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Colorado State University - Facilities Service Center South,East Dr,East Drive and West Pitkin,Fort Collins,CO,80523,,,E,,Private,Fleet use only,,,,,,2,,,,,GPS,40.570085,-105.080217,2018-11-08,71234,2018-11-08 16:06:54 UTC,SG,,,2014-02-01,,,,,J1772,US,,,,Privé,,private,,
ELEC,SOLAIRE EV,8901 N Harlan St,SOLAIRE SHOPPES,Westminster,CO,80031,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.8582989,-105.0648847,2018-11-29,71360,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - Broomfield, CO #4025",5190 West 120th Ave,,Broomfield,CO,80020,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.9142939,-105.0624438,2018-11-29,71465,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Dry Creek,9201 E Dry Creek Rd.,Stations are located in the NW corner along the outdoor patio,Centennial,CO,80112,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,3,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.5814501,-104.8823432,2018-11-29,71582,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Lima BLDG 1 & 2,7459 South Lima Street,The stations are installed south of the main East entrance.,Englewood,CO,80112,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.581468,-104.857775,2018-11-29,71583,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Crested Butte EV,602 Elk Avenue,The stations are adjacent to the tennis courts at Elk Avenue and 6th street. They are free to use!!,Crested Butte,CO,81224,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,38.86961114868,-106.98088711003,2018-11-29,71596,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,STONE CLIFF,17975 E Greenwood Dr,SCH 1,Aurora,CO,80013,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6556381,-104.7795525,2018-11-29,71670,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ASPEN STATION,18837-18863 E Baltic Pl,ASPEN STATION; North side of clubhouse,Aurora,CO,80013,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6799602,-104.7694577,2018-11-29,71727,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - Highlands Ranch, CO #5538",6650 Timberline Rd,,Highlands Ranch,CO,80130,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.541897,-104.912248,2018-11-29,71952,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Evergreen, CO #10306",3510 Evergreen Pkwy,,Evergreen,CO,80439,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.651324,-105.3437979,2018-11-29,72297,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,1001 - 17th Street,1001 - 17th Street,Stations are located on P1 Level,Denver,CO,80202,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.7487525,-104.9937407,2018-11-29,72629,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,ALTA CHERRY HLS,3601-3649 S Lincoln St,WEST 1; For residents and guests only,Englewood,CO,80113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.650637,-104.9867066,2018-11-29,73325,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Apex 5516,5516 Spine Road,,Boulder,CO,80301,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.0746064,-105.2021309,2018-11-29,73451,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Carbondale Bus Rapid Transit Station - Park and Ride,345 State Highway 133,,Carbondale,CO,81623,,970-925-8484,E,,Public,24 hours daily; no overnight parking,,,,,,1,,,,,200-8,39.412498,-107.221581,2018-11-08,73465,2018-11-08 16:06:54 UTC,LG,,,2013-09-03,,,,,J1772,US,,,,Public,,public,,
ELEC,Pitkin County,76 Service Center Rd,,Aspen,CO,81611,,970-920-5390,E,,Public,24 hours daily,,,,,,4,2,,,,200-9,39.225683,-106.865041,2018-11-08,73515,2018-11-08 16:06:54 UTC,LG,,,2015-11-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,
ELEC,CITY HALL,8100-8166 W 59th Ave @City Hall,ARVADA; In the parking lot,Arvada,CO,80002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.8035714,-105.0877859,2018-11-29,73874,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Stanford Place II,"7979 E Tufts Ave., Garage Level A",The stations are located on garage level A just past the Level A Lobby Entrance.,Denver,CO,80237,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.6334112,-104.8980532,2018-11-29,73908,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Resurrection Fellowship,6502 E Crossroads Blvd,,Loveland,CO,80538,,970-667-5479,E,,Public,8am-8pm daily,,,,,,2,,,,,200-9,40.434103,-104.980231,2018-11-08,74038,2018-11-08 16:06:54 UTC,P,,,2015-08-01,,,,,J1772,US,,,,Public,,public,,
ELEC,Denver West Bldg 22,1726 Cole Boulevard,"Located on the North side of the building, next to a fence enclosure.",Lakewood,CO,80401,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.738110612827,-105.1575954,2018-11-29,74039,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
